candidate,year,season,plot_id,land_type,crop_id,crop_name,area_mu
lambda_050,2028,single,C5,山坡地,10,黍子,26.315789
lambda_050,2028,single,C6,山坡地,11,荞麦,15.0
lambda_050,2028,first,D1,水浇地,18,刀豆,15.0
lambda_050,2028,second,D1,水浇地,37,红萝卜,12.0
lambda_050,2028,first,D2,水浇地,18,刀豆,10.0
lambda_050,2028,second,D2,水浇地,35,大白菜,10.0
lambda_050,2028,first,D3,水浇地,18,刀豆,9.0
lambda_050,2028,first,D3,水浇地,28,小青菜,5.0
lambda_050,2028,second,D3,水浇地,35,大白菜,10.0
lambda_050,2028,first,D4,水浇地,22,茄子,6.0
lambda_050,2028,first,D5,水浇地,21,西红柿,7.75
lambda_050,2028,second,D5,水浇地,35,大白菜,10.0
lambda_050,2028,first,D6,水浇地,21,西红柿,6.25
lambda_050,2028,first,D6,水浇地,28,小青菜,5.75
lambda_050,2028,second,D6,水浇地,36,白萝卜,5.0
lambda_050,2028,first,D7,水浇地,17,豇豆,10.0
lambda_050,2028,first,D7,水浇地,18,刀豆,12.0
lambda_050,2028,first,D8,水浇地,20,土豆,15.0
lambda_050,2028,second,D8,水浇地,36,白萝卜,20.0
lambda_050,2028,first,E1,普通大棚,27,油麦菜,0.6
lambda_050,2028,second,E1,普通大棚,40,白灵菇,0.6
lambda_050,2028,first,E10,普通大棚,31,辣椒,0.6
lambda_050,2028,second,E10,普通大棚,41,羊肚菌,0.6
lambda_050,2028,first,E11,普通大棚,26,包菜,0.3
lambda_050,2028,first,E11,普通大棚,32,空心菜,0.3
lambda_050,2028,second,E11,普通大棚,38,榆黄菇,0.6
lambda_050,2028,first,E12,普通大棚,25,菜花,0.3
lambda_050,2028,first,E12,普通大棚,29,黄瓜,0.3
lambda_050,2028,second,E12,普通大棚,41,羊肚菌,0.6
lambda_050,2028,first,E13,普通大棚,17,豇豆,0.3
lambda_050,2028,first,E13,普通大棚,33,黄心菜,0.3
lambda_050,2028,second,E13,普通大棚,38,榆黄菇,0.6
lambda_050,2028,first,E14,普通大棚,17,豇豆,0.6
lambda_050,2028,second,E14,普通大棚,39,香菇,0.6
lambda_050,2028,first,E15,普通大棚,19,芸豆,0.6
lambda_050,2028,second,E15,普通大棚,40,白灵菇,0.6
lambda_050,2028,first,E16,普通大棚,19,芸豆,0.6
lambda_050,2028,second,E16,普通大棚,41,羊肚菌,0.6
lambda_050,2028,first,E2,普通大棚,17,豇豆,0.3
lambda_050,2028,first,E2,普通大棚,27,油麦菜,0.3
lambda_050,2028,second,E2,普通大棚,38,榆黄菇,0.6
lambda_050,2028,first,E3,普通大棚,18,刀豆,0.6
lambda_050,2028,second,E3,普通大棚,41,羊肚菌,0.6
lambda_050,2028,first,E4,普通大棚,18,刀豆,0.6
lambda_050,2028,second,E4,普通大棚,41,羊肚菌,0.6
lambda_050,2028,first,E5,普通大棚,17,豇豆,0.3
lambda_050,2028,first,E5,普通大棚,19,芸豆,0.3
lambda_050,2028,second,E5,普通大棚,39,香菇,0.6
lambda_050,2028,first,E6,普通大棚,18,刀豆,0.6
lambda_050,2028,second,E6,普通大棚,41,羊肚菌,0.6
lambda_050,2028,first,E7,普通大棚,21,西红柿,0.6
lambda_050,2028,second,E7,普通大棚,40,白灵菇,0.6
lambda_050,2028,first,E8,普通大棚,25,菜花,0.6
lambda_050,2028,second,E8,普通大棚,41,羊肚菌,0.6
lambda_050,2028,first,E9,普通大棚,22,茄子,0.6
lambda_050,2028,second,E9,普通大棚,39,香菇,0.6
lambda_050,2028,first,F1,智慧大棚,26,包菜,0.3
lambda_050,2028,first,F1,智慧大棚,29,黄瓜,0.3
lambda_050,2028,second,F1,智慧大棚,22,茄子,0.3
lambda_050,2028,second,F1,智慧大棚,23,菠菜,0.3
lambda_050,2028,first,F2,智慧大棚,17,豇豆,0.3
lambda_050,2028,first,F2,智慧大棚,19,芸豆,0.3
lambda_050,2028,second,F2,智慧大棚,28,小青菜,0.3
lambda_050,2028,second,F2,智慧大棚,30,生菜,0.3
lambda_050,2028,first,F3,智慧大棚,26,包菜,0.3
lambda_050,2028,first,F3,智慧大棚,30,生菜,0.3
lambda_050,2028,second,F3,智慧大棚,24,青椒,0.3
lambda_050,2028,second,F3,智慧大棚,34,芹菜,0.3
lambda_050,2028,first,F4,智慧大棚,24,青椒,0.6
lambda_050,2028,second,F4,智慧大棚,21,西红柿,0.3
lambda_050,2028,second,F4,智慧大棚,29,黄瓜,0.3
lambda_050,2029,single,A1,平旱地,7,玉米,80.0
lambda_050,2029,single,A2,平旱地,6,小麦,38.3
lambda_050,2029,single,A2,平旱地,12,南瓜,11.7
lambda_050,2029,single,A2,平旱地,13,红薯,5.0
lambda_050,2029,single,A3,平旱地,7,玉米,35.0
lambda_050,2029,single,A4,平旱地,1,黄豆,9.1
lambda_050,2029,single,A4,平旱地,4,绿豆,62.9
lambda_050,2029,single,A5,平旱地,1,黄豆,51.636364
lambda_050,2029,single,A5,平旱地,2,黑豆,5.0
lambda_050,2029,single,A5,平旱地,13,红薯,11.363636
lambda_050,2029,single,A6,平旱地,7,玉米,55.0
lambda_050,2029,single,B1,梯田,8,谷子,60.0
lambda_050,2029,single,B10,梯田,7,玉米,25.0
lambda_050,2029,single,B11,梯田,1,黄豆,29.052632
lambda_050,2029,single,B11,梯田,3,红豆,30.947368
lambda_050,2029,single,B12,梯田,6,小麦,45.0
lambda_050,2029,single,B13,梯田,8,谷子,35.0
lambda_050,2029,single,B14,梯田,6,小麦,20.0
lambda_050,2029,single,B2,梯田,1,黄豆,5.263158
lambda_050,2029,single,B2,梯田,2,黑豆,15.736842
lambda_050,2029,single,B2,梯田,5,爬豆,25.0
lambda_050,2029,single,B3,梯田,1,黄豆,40.0
lambda_050,2029,single,B4,梯田,3,红豆,28.0
lambda_050,2029,single,B5,梯田,2,黑豆,25.0
lambda_050,2029,single,B6,梯田,8,谷子,66.1
lambda_050,2029,single,B6,梯田,9,高粱,19.9
lambda_050,2029,single,B7,梯田,6,小麦,43.291287
lambda_050,2029,single,B7,梯田,7,玉米,11.708713
lambda_050,2029,single,B8,梯田,6,小麦,17.205263
lambda_050,2029,single,B8,梯田,8,谷子,26.794737
lambda_050,2029,single,B9,梯田,6,小麦,50.0
lambda_050,2029,single,C1,山坡地,10,黍子,15.0
lambda_050,2029,single,C2,山坡地,9,高粱,13.0
lambda_050,2029,single,C3,山坡地,4,绿豆,15.0
lambda_050,2029,single,C4,山坡地,10,黍子,11.315789
lambda_050,2029,single,C4,山坡地,11,荞麦,6.684211
lambda_050,2029,single,C5,山坡地,9,高粱,18.684211
lambda_050,2029,single,C5,山坡地,11,荞麦,8.315789
lambda_050,2029,single,C6,山坡地,4,绿豆,20.0
lambda_050,2029,first,D1,水浇地,22,茄子,6.375
lambda_050,2029,first,D1,水浇地,28,小青菜,5.75
lambda_050,2029,second,D1,水浇地,36,白萝卜,15.0
lambda_050,2029,single,D2,水浇地,16,水稻,10.0
lambda_050,2029,first,D3,水浇地,17,豇豆,5.0
lambda_050,2029,first,D3,水浇地,21,西红柿,7.875
lambda_050,2029,second,D3,水浇地,37,红萝卜,12.0
lambda_050,2029,single,D4,水浇地,16,水稻,6.0
lambda_050,2029,first,D5,水浇地,18,刀豆,10.0
lambda_050,2029,second,D5,水浇地,36,白萝卜,10.0
lambda_050,2029,first,D6,水浇地,17,豇豆,5.0
lambda_050,2029,first,D6,水浇地,18,刀豆,7.0
lambda_050,2029,second,D6,水浇地,35,大白菜,12.0
lambda_050,2029,first,D7,水浇地,20,土豆,12.0
lambda_050,2029,first,D7,水浇地,21,西红柿,5.0
lambda_050,2029,first,D7,水浇地,28,小青菜,5.0
lambda_050,2029,second,D7,水浇地,35,大白菜,18.0
lambda_050,2029,single,D8,水浇地,16,水稻,20.0
lambda_050,2029,first,E1,普通大棚,18,刀豆,0.6
lambda_050,2029,second,E1,普通大棚,41,羊肚菌,0.6
lambda_050,2029,first,E10,普通大棚,19,芸豆,0.6
lambda_050,2029,second,E10,普通大棚,38,榆黄菇,0.6
lambda_050,2029,first,E11,普通大棚,19,芸豆,0.6
lambda_050,2029,second,E11,普通大棚,39,香菇,0.6
lambda_050,2029,first,E12,普通大棚,27,油麦菜,0.3
lambda_050,2029,first,E12,普通大棚,32,空心菜,0.3
lambda_050,2029,second,E12,普通大棚,40,白灵菇,0.6
lambda_050,2029,first,E13,普通大棚,22,茄子,0.3
lambda_050,2029,first,E13,普通大棚,25,菜花,0.3
lambda_050,2029,second,E13,普通大棚,41,羊肚菌,0.6
lambda_050,2029,first,E14,普通大棚,21,西红柿,0.6
lambda_050,2029,second,E14,普通大棚,41,羊肚菌,0.6
lambda_050,2029,first,E15,普通大棚,26,包菜,0.6
lambda_050,2029,second,E15,普通大棚,41,羊肚菌,0.6
lambda_050,2029,first,E16,普通大棚,24,青椒,0.3
lambda_050,2029,first,E16,普通大棚,31,辣椒,0.3
lambda_050,2029,second,E16,普通大棚,40,白灵菇,0.6
lambda_050,2029,first,E2,普通大棚,21,西红柿,0.3
lambda_050,2029,first,E2,普通大棚,24,青椒,0.3
lambda_050,2029,second,E2,普通大棚,41,羊肚菌,0.6
lambda_050,2029,first,E3,普通大棚,25,菜花,0.6
lambda_050,2029,second,E3,普通大棚,40,白灵菇,0.6
lambda_050,2029,first,E4,普通大棚,21,西红柿,0.3
lambda_050,2029,first,E4,普通大棚,33,黄心菜,0.3
lambda_050,2029,second,E4,普通大棚,39,香菇,0.6
lambda_050,2029,first,E5,普通大棚,26,包菜,0.3
lambda_050,2029,first,E5,普通大棚,29,黄瓜,0.3
lambda_050,2029,second,E5,普通大棚,38,榆黄菇,0.6
lambda_050,2029,first,E6,普通大棚,21,西红柿,0.3
lambda_050,2029,first,E6,普通大棚,29,黄瓜,0.3
lambda_050,2029,second,E6,普通大棚,38,榆黄菇,0.6
lambda_050,2029,first,E7,普通大棚,17,豇豆,0.3
lambda_050,2029,first,E7,普通大棚,18,刀豆,0.3
lambda_050,2029,second,E7,普通大棚,41,羊肚菌,0.6
lambda_050,2029,first,E8,普通大棚,19,芸豆,0.6
lambda_050,2029,second,E8,普通大棚,39,香菇,0.6
lambda_050,2029,first,E9,普通大棚,17,豇豆,0.6
lambda_050,2029,second,E9,普通大棚,41,羊肚菌,0.6
lambda_050,2029,first,F1,智慧大棚,30,生菜,0.3
lambda_050,2029,first,F1,智慧大棚,31,辣椒,0.3
lambda_050,2029,second,F1,智慧大棚,21,西红柿,0.3
lambda_050,2029,second,F1,智慧大棚,34,芹菜,0.3
lambda_050,2029,first,F2,智慧大棚,27,油麦菜,0.6
lambda_050,2029,second,F2,智慧大棚,22,茄子,0.3
lambda_050,2029,second,F2,智慧大棚,29,黄瓜,0.3
lambda_050,2029,first,F3,智慧大棚,17,豇豆,0.6
lambda_050,2029,second,F3,智慧大棚,23,菠菜,0.3
lambda_050,2029,second,F3,智慧大棚,30,生菜,0.3
lambda_050,2029,first,F4,智慧大棚,17,豇豆,0.6
lambda_050,2029,second,F4,智慧大棚,24,青椒,0.3
lambda_050,2029,second,F4,智慧大棚,28,小青菜,0.3
lambda_050,2030,single,A1,平旱地,6,小麦,63.636364
lambda_050,2030,single,A1,平旱地,13,红薯,16.363636
lambda_050,2030,single,A2,平旱地,4,绿豆,21.311227
lambda_050,2030,single,A2,平旱地,7,玉米,33.688773
lambda_050,2030,single,A3,平旱地,4,绿豆,19.088773
lambda_050,2030,single,A3,平旱地,6,小麦,15.911227
lambda_050,2030,single,A4,平旱地,7,玉米,72.0
lambda_050,2030,single,A5,平旱地,7,玉米,68.0
lambda_050,2030,single,A6,平旱地,6,小麦,43.3
lambda_050,2030,single,A6,平旱地,12,南瓜,11.7
lambda_050,2030,single,B1,梯田,1,黄豆,46.052632
lambda_050,2030,single,B1,梯田,3,红豆,13.947368
lambda_050,2030,single,B10,梯田,1,黄豆,18.947368
lambda_050,2030,single,B10,梯田,8,谷子,6.052632
lambda_050,2030,single,B11,梯田,8,谷子,60.0
lambda_050,2030,single,B12,梯田,3,红豆,45.0
lambda_050,2030,single,B13,梯田,6,小麦,35.0
lambda_050,2030,single,B14,梯田,2,黑豆,20.0
lambda_050,2030,single,B2,梯田,7,玉米,5.0
lambda_050,2030,single,B2,梯田,9,高粱,41.0
lambda_050,2030,single,B3,梯田,8,谷子,40.0
lambda_050,2030,single,B4,梯田,8,谷子,28.0
lambda_050,2030,single,B5,梯田,6,小麦,25.0
lambda_050,2030,single,B6,梯田,1,黄豆,36.919313
lambda_050,2030,single,B6,梯田,6,小麦,49.080687
lambda_050,2030,single,B7,梯田,1,黄豆,5.0
lambda_050,2030,single,B7,梯田,8,谷子,50.0
lambda_050,2030,single,B8,梯田,7,玉米,44.0
lambda_050,2030,single,B9,梯田,2,黑豆,26.0
lambda_050,2030,single,B9,梯田,5,爬豆,24.0
lambda_050,2030,single,C1,山坡地,4,绿豆,15.0
lambda_050,2030,single,C2,山坡地,10,黍子,13.0
lambda_050,2030,single,C3,山坡地,11,荞麦,15.0
lambda_050,2030,single,C4,山坡地,4,绿豆,18.0
lambda_050,2030,single,C5,山坡地,4,绿豆,27.0
lambda_050,2030,single,C6,山坡地,9,高粱,6.684211
lambda_050,2030,single,C6,山坡地,10,黍子,13.315789
lambda_050,2030,first,D1,水浇地,21,西红柿,11.0
lambda_050,2030,second,D1,水浇地,35,大白菜,15.0
lambda_050,2030,first,D2,水浇地,20,土豆,10.0
lambda_050,2030,second,D2,水浇地,35,大白菜,5.0
lambda_050,2030,single,D3,水浇地,16,水稻,14.0
lambda_050,2030,first,D4,水浇地,18,刀豆,6.0
lambda_050,2030,second,D4,水浇地,36,白萝卜,5.0
lambda_050,2030,first,D5,水浇地,22,茄子,5.0
lambda_050,2030,first,D5,水浇地,28,小青菜,5.0
lambda_050,2030,second,D5,水浇地,35,大白菜,10.0
lambda_050,2030,first,D6,水浇地,20,土豆,5.0
lambda_050,2030,first,D6,水浇地,28,小青菜,5.75
lambda_050,2030,second,D6,水浇地,37,红萝卜,12.0
lambda_050,2030,single,D7,水浇地,16,水稻,22.0
lambda_050,2030,first,D8,水浇地,17,豇豆,12.16
lambda_050,2030,first,D8,水浇地,18,刀豆,7.84
lambda_050,2030,second,D8,水浇地,36,白萝卜,20.0
lambda_050,2030,first,E1,普通大棚,26,包菜,0.3
lambda_050,2030,first,E1,普通大棚,33,黄心菜,0.3
lambda_050,2030,second,E1,普通大棚,40,白灵菇,0.6
lambda_050,2030,first,E10,普通大棚,29,黄瓜,0.6
lambda_050,2030,second,E10,普通大棚,41,羊肚菌,0.6
lambda_050,2030,first,E11,普通大棚,25,菜花,0.6
lambda_050,2030,second,E11,普通大棚,41,羊肚菌,0.6
lambda_050,2030,first,E12,普通大棚,19,芸豆,0.6
lambda_050,2030,second,E12,普通大棚,41,羊肚菌,0.6
lambda_050,2030,first,E13,普通大棚,19,芸豆,0.3
lambda_050,2030,first,E13,普通大棚,30,生菜,0.3
lambda_050,2030,second,E13,普通大棚,38,榆黄菇,0.6
lambda_050,2030,first,E14,普通大棚,22,茄子,0.5
lambda_050,2030,second,E14,普通大棚,40,白灵菇,0.6
lambda_050,2030,first,E15,普通大棚,24,青椒,0.3
lambda_050,2030,first,E15,普通大棚,25,菜花,0.3
lambda_050,2030,second,E15,普通大棚,39,香菇,0.6
lambda_050,2030,first,E16,普通大棚,26,包菜,0.3
lambda_050,2030,first,E16,普通大棚,32,空心菜,0.3
lambda_050,2030,second,E16,普通大棚,41,羊肚菌,0.6
lambda_050,2030,first,E2,普通大棚,19,芸豆,0.3
lambda_050,2030,first,E2,普通大棚,26,包菜,0.3
lambda_050,2030,second,E2,普通大棚,40,白灵菇,0.6
lambda_050,2030,first,E3,普通大棚,22,茄子,0.3
lambda_050,2030,second,E3,普通大棚,41,羊肚菌,0.6
lambda_050,2030,first,E4,普通大棚,22,茄子,0.3
lambda_050,2030,first,E4,普通大棚,27,油麦菜,0.3
lambda_050,2030,second,E4,普通大棚,41,羊肚菌,0.6
lambda_050,2030,first,E5,普通大棚,22,茄子,0.3
lambda_050,2030,first,E5,普通大棚,24,青椒,0.3
lambda_050,2030,second,E5,普通大棚,39,香菇,0.6
lambda_050,2030,first,E6,普通大棚,27,油麦菜,0.6
lambda_050,2030,second,E6,普通大棚,39,香菇,0.6
lambda_050,2030,first,E7,普通大棚,21,西红柿,0.6
lambda_050,2030,second,E7,普通大棚,38,榆黄菇,0.6
lambda_050,2030,first,E8,普通大棚,21,西红柿,0.6
lambda_050,2030,second,E8,普通大棚,41,羊肚菌,0.6
lambda_050,2030,first,E9,普通大棚,21,西红柿,0.6
lambda_050,2030,second,E9,普通大棚,38,榆黄菇,0.6
lambda_050,2030,first,F1,智慧大棚,19,芸豆,0.6
lambda_050,2030,second,F1,智慧大棚,23,菠菜,0.3
lambda_050,2030,second,F1,智慧大棚,29,黄瓜,0.3
lambda_050,2030,first,F2,智慧大棚,21,西红柿,0.6
lambda_050,2030,second,F2,智慧大棚,28,小青菜,0.3
lambda_050,2030,second,F2,智慧大棚,30,生菜,0.3
lambda_050,2030,first,F3,智慧大棚,21,西红柿,0.6
lambda_050,2030,second,F3,智慧大棚,22,茄子,0.3
lambda_050,2030,second,F3,智慧大棚,24,青椒,0.3
lambda_050,2030,first,F4,智慧大棚,31,辣椒,0.6
lambda_050,2030,second,F4,智慧大棚,21,西红柿,0.3
lambda_050,2030,second,F4,智慧大棚,34,芹菜,0.3
